"Gene","F_statistic","p_value","variance","rejected"
"gene_17797",14.9823543037439,1.10592321475217e-11,0.261660142390112,TRUE
"gene_19259",18.2869722477999,3.19737545864511e-14,0.261617291059143,TRUE
"gene_1514",77.6942694658307,8.41752053030802e-55,0.261604966301549,TRUE
"gene_9019",22.3307103471772,2.74708095851869e-17,0.261588868775719,TRUE
"gene_4099",7.14626295467416,1.32438876706034e-05,0.261442925908292,TRUE
"gene_965",193.560773287804,7.00832185014318e-114,0.261342791714215,TRUE
"gene_17207",105.527651774711,5.65017386877622e-71,0.261199687038809,TRUE
"gene_1220",56.4577611046092,2.45537793844718e-41,0.261182437536783,TRUE
"gene_4721",28.9314685720771,3.41384524383343e-22,0.261151549144157,TRUE
"gene_1241",51.2086985925808,7.63481341387515e-38,0.260926483805494,TRUE
"gene_14805",78.6634928374537,2.16275213081233e-55,0.26088542440828,TRUE
"gene_12247",8.7589754351248,7.41426682339164e-07,0.260814708365733,TRUE
"gene_19741",17.3225323907014,1.74708613194972e-13,0.260751170875531,TRUE
"gene_4938",92.0170779840157,2.58484720794647e-63,0.260692324560334,TRUE
"gene_16559",304.695361920399,4.40930414833795e-156,0.260600021132474,TRUE
"gene_13944",91.6791011985221,4.05360811259768e-63,0.260564999924482,TRUE
"gene_18037",37.1968161648626,3.69505129001894e-28,0.260439628665399,TRUE
"gene_4329",5.54639447359699,0.000225966080287251,0.260437711832423,TRUE
"gene_18765",140.820698463229,1.73445161152459e-89,0.260300298640465,TRUE
"gene_3927",42.379142132878,8.35925653542772e-32,0.260219404542468,TRUE
"gene_19134",7.43746058775651,7.87988137366553e-06,0.260176187009951,TRUE
"gene_4682",9.73586563149337,1.29068186172013e-07,0.260147694292402,TRUE
"gene_454",143.897584605296,5.21846235098648e-91,0.260058548023705,TRUE
"gene_1415",172.510680589941,1.47059728420533e-104,0.260028792816181,TRUE
"gene_13737",98.03487107905,9.05957493405507e-67,0.260002528477248,TRUE
"gene_1837",198.247876877634,6.93612467871419e-116,0.259947494348258,TRUE
"gene_5379",51.606330798528,4.11991042894155e-38,0.259885570802583,TRUE
"gene_3779",142.079825205275,4.12248243088476e-90,0.259770346679614,TRUE
"gene_1196",29.6048067532873,1.09747151479314e-22,0.259761674115441,TRUE
"gene_18768",96.368302759638,8.07925288835207e-66,0.259688045860704,TRUE
"gene_16521",44.9092493290426,1.48152117937375e-33,0.259687436282724,TRUE
"gene_14276",27.0567654476648,8.1904671460833e-21,0.259631667607562,TRUE
"gene_5467",55.6542539515355,8.33377142558279e-41,0.259568465756446,TRUE
"gene_6220",30.6880413161363,1.76768891635308e-23,0.259458223918572,TRUE
"gene_5149",251.878591931714,2.61635499326844e-137,0.259346711571394,TRUE
"gene_4331",47.1597955074354,4.24156211488079e-35,0.259216437909777,TRUE
"gene_4030",308.418192412881,2.51280366953492e-157,0.259198793759921,TRUE
"gene_19022",76.8496063334196,2.76443940055964e-54,0.259168643110852,TRUE
"gene_6448",57.6281252635467,4.15533972681732e-42,0.259140822181634,TRUE
"gene_4880",42.6736650557178,5.2050416812092e-32,0.259114818897003,TRUE
"gene_19719",22.8291006742488,1.1584083928243e-17,0.259108231928919,TRUE
"gene_8520",72.2948869590247,1.78838423175843e-51,0.259074304255479,TRUE
"gene_6193",22.4040389408931,2.41909478588298e-17,0.259033541112048,TRUE
"gene_8701",7.51073174232311,6.91244278934796e-06,0.25903283751584,TRUE
"gene_10729",41.1017847729808,6.5375860969737e-31,0.259025504623094,TRUE
"gene_15113",29.1744525427534,2.26636646786044e-22,0.258943936352839,TRUE
"gene_5292",38.3261450620827,5.8539921686374e-29,0.258775771483152,TRUE
"gene_17328",51.7687339577885,3.20745456689241e-38,0.25875572285872,TRUE
"gene_2533",27.914640214734,1.90987510086589e-21,0.258737378844653,TRUE
"gene_11150",35.5575463197051,5.4167796191274e-27,0.258680753974169,TRUE
"gene_19186",60.4340320197875,6.15449060876688e-44,0.258664431302201,TRUE
"gene_19676",78.349183834852,3.36274711136406e-55,0.258636292140049,TRUE
"gene_11761",66.6832382538802,5.94603116412786e-48,0.258558906666307,TRUE
"gene_13082",42.8975857726235,3.64423307838497e-32,0.258541040060755,TRUE
"gene_8935",130.094366390971,4.56205349478002e-84,0.258523975266215,TRUE
"gene_1038",166.811539971412,5.98317268129939e-102,0.25851757454226,TRUE
"gene_19254",66.9982196769267,3.75160789624948e-48,0.258506462864408,TRUE
"gene_11555",37.249914024608,3.38983667623766e-28,0.258481420392261,TRUE
"gene_10839",139.465571350397,8.16215335570045e-89,0.258432638599878,TRUE
"gene_11518",115.660573367573,1.70889675430515e-76,0.258298576093298,TRUE
"gene_15697",10.3776411973042,4.09473688084522e-08,0.258236749943486,TRUE
"gene_17109",726.484202275614,1.26688363395184e-259,0.258222250425042,TRUE
"gene_14137",20.7151344592452,4.55376187804658e-16,0.258180479035682,TRUE
"gene_3489",100.924548113755,2.10366586663892e-68,0.258144386224708,TRUE
"gene_16276",81.6274482886391,3.5004070373112e-57,0.25806240399975,TRUE
"gene_4087",51.3666322204435,5.97421907423194e-38,0.258048854251962,TRUE
"gene_11173",23.7597630988457,2.32391187138283e-18,0.257947662775218,TRUE
"gene_20252",19.5594260911043,3.42737741358694e-15,0.25787737132444,TRUE
"gene_17247",166.561959462671,7.8142812433454e-102,0.257844212725189,TRUE
"gene_4926",17.9387938764575,5.88943515420724e-14,0.257717072416991,TRUE
"gene_14709",86.1678636177023,6.91894686670443e-60,0.257693479560602,TRUE
"gene_3466",25.628055328722,9.3775658216112e-20,0.257666057099258,TRUE
"gene_15603",44.9531181934087,1.38172933821355e-33,0.257654664775441,TRUE
"gene_6983",55.6802957718338,8.0092050654854e-41,0.257591204814429,TRUE
"gene_7276",72.1864015751918,2.0872751886338e-51,0.257535180187521,TRUE
"gene_17464",41.2448417532107,5.1932834505109e-31,0.257535107402998,TRUE
"gene_8381",9.18821251118021,3.44316622576128e-07,0.257523528383678,TRUE
"gene_2906",100.364471124117,4.35009204163903e-68,0.257503945764847,TRUE
"gene_5124",126.124221576956,5.11096890185081e-82,0.257498406955726,TRUE
"gene_5305",51.6022464134203,4.14566500687224e-38,0.257338730706198,TRUE
"gene_7953",157.109471521194,2.1046706711207e-97,0.257235681418396,TRUE
"gene_1884",35.2832146325851,8.51898177301749e-27,0.257221659889314,TRUE
"gene_12922",24.4149629912821,7.52953677069198e-19,0.257217640379657,TRUE
"gene_19081",51.6988501168827,3.57372761587846e-38,0.257208709612704,TRUE
"gene_19295",29.6478242999854,1.02130387562703e-22,0.257203250396837,TRUE
"gene_19056",33.3211912265911,2.17700532257095e-25,0.257194478291681,TRUE
"gene_13252",42.4471672791122,7.49365382694684e-32,0.257192809526186,TRUE
"gene_17286",6.83839225651972,2.29089185842082e-05,0.257188577668431,TRUE
"gene_15500",109.077901063178,6.28488041487413e-73,0.257137958930468,TRUE
"gene_18558",163.419860714996,2.25296560999241e-100,0.2571190530917,TRUE
"gene_10914",189.786701597436,2.97898004896072e-112,0.257095329010996,TRUE
"gene_14260",88.3588667445029,3.5354497006842e-61,0.257040275542367,TRUE
"gene_2760",62.2246734731462,4.25568906331183e-45,0.257002473539221,TRUE
"gene_7979",3.54512716198953,0.00731068413113419,0.25695315675964,TRUE
"gene_13756",12.1570529469323,1.69429866865879e-09,0.256945526443499,TRUE
"gene_14296",15.8116386720016,2.53422541358675e-12,0.256803950907993,TRUE
"gene_12862",131.487406325757,8.81894229155759e-85,0.256746790395171,TRUE
"gene_7197",13.7518802813614,9.85874779881077e-11,0.256661454128255,TRUE
"gene_10821",13.8456880716715,8.34646300628212e-11,0.256532310627512,TRUE
"gene_6219",11.5632968371537,4.89571116284599e-09,0.256481939177488,TRUE
"gene_19277",22.6726351977173,1.51842570253645e-17,0.256443382041782,TRUE
"gene_14578",23.090979597415,7.36090504698114e-18,0.256372160471833,TRUE
"gene_7125",43.5557310316951,1.27597694131822e-32,0.256351706789709,TRUE
"gene_5473",36.7168751847903,8.07799943992557e-28,0.256342514577986,TRUE
"gene_15872",104.390299902523,2.4192941887047e-70,0.256319957257491,TRUE
"gene_13130",13.050150287922,3.44113281066546e-10,0.256284092091808,TRUE
"gene_8237",53.8054494303294,1.40239632566978e-39,0.256155917664532,TRUE
"gene_14435",241.314916843817,2.81998537757712e-133,0.256107775564697,TRUE
"gene_5484",65.4814310849629,3.46207235314171e-47,0.256092578374542,TRUE
"gene_13302",191.697991862039,4.43330339449315e-113,0.256070042191948,TRUE
"gene_2161",48.2547578917993,7.60242782655692e-36,0.256039430968465,TRUE
"gene_4962",95.0368850464508,4.68412429421537e-65,0.256037140450197,TRUE
"gene_6160",416.636436319149,3.57163067347217e-190,0.256030672415519,TRUE
"gene_10559",63.9162720288883,3.47434145589385e-46,0.255937168050427,TRUE
"gene_12948",10.8251970201612,1.83690093863482e-08,0.255893152575223,TRUE
"gene_20261",20.8311861698152,3.71827507234416e-16,0.255887823279622,TRUE
"gene_19423",23.0793119086276,7.50721627282109e-18,0.255867050842918,TRUE
"gene_4291",327.133010079912,1.76105295192789e-163,0.255865388698775,TRUE
"gene_4881",417.772923279586,1.75694910446577e-190,0.255862036077904,TRUE
"gene_10518",53.0184944449544,4.68241172499382e-39,0.255816643017642,TRUE
"gene_14005",27.7830594140301,2.38872080028442e-21,0.25579289680974,TRUE
"gene_15962",99.4586390615265,1.41323973743849e-67,0.255721298284542,TRUE
"gene_14558",18.4666815702578,2.33246975927983e-14,0.255647647220852,TRUE
"gene_11140",44.3658965762955,3.50503217434758e-33,0.255584426743802,TRUE
"gene_6568",35.980324428624,2.69900841054905e-27,0.255551737047131,TRUE
"gene_15045",21.7435624266035,7.62298157508384e-17,0.255496787388932,TRUE
"gene_5078",3.88325839449649,0.00410122629758043,0.255382261389615,TRUE
"gene_17304",350.747512657659,6.13132690078175e-171,0.255373847284221,TRUE
"gene_18496",29.5242221571575,1.25644516905143e-22,0.255367972396665,TRUE
"gene_11360",27.3325750467463,5.13011903561854e-21,0.25532666782632,TRUE
"gene_6099",248.056377709523,7.39233191331007e-136,0.255282676131118,TRUE
"gene_17710",35.0244282081209,1.30577321054817e-26,0.255274423423892,TRUE
"gene_15631",3.73166731059151,0.00531960023154735,0.255223526528321,TRUE
"gene_6091",40.1883476957592,2.85424409459238e-30,0.255217180399687,TRUE
"gene_7464",69.3814031627884,1.18009372739412e-49,0.255169413967125,TRUE
"gene_14371",45.0673271742351,1.15288699777791e-33,0.255165760646677,TRUE
"gene_11741",27.8104426931711,2.28112263291509e-21,0.255113042579872,TRUE
"gene_9629",27.4972657003436,3.87609507465273e-21,0.25511227321072,TRUE
"gene_1563",56.9085372814686,1.23617730266204e-41,0.255079902128629,TRUE
"gene_5450",55.5039881484236,1.0465120127868e-40,0.255069776403098,TRUE
"gene_5169",81.016849349126,8.13682721697267e-57,0.25506923228433,TRUE
"gene_17708",14.8485416472644,1.40268294202195e-11,0.254992574918353,TRUE
"gene_18084",6.35355283286078,5.41945440410826e-05,0.254958575636649,TRUE
"gene_4773",278.700715705291,4.31508959358962e-147,0.254932400824443,TRUE
"gene_2669",33.2880570196099,2.29912918873069e-25,0.25490134419627,TRUE
"gene_18963",118.671222175052,4.20034156024009e-78,0.254884350924411,TRUE
"gene_12134",17.7982169708995,7.54092633250952e-14,0.254773008667699,TRUE
"gene_18826",36.2117676734094,1.84704576043898e-27,0.254736597466077,TRUE
"gene_15706",18.9583476551438,9.8311885489324e-15,0.254687613587899,TRUE
"gene_5500",78.4311592778671,2.99509259406508e-55,0.254667073902666,TRUE
"gene_7652",94.1856184960349,1.4476934638228e-64,0.254456551225912,TRUE
"gene_14148",19.6476544010462,2.93763198171809e-15,0.254451472484249,TRUE
"gene_6246",49.2220139023169,1.67985516105644e-36,0.254408245140273,TRUE
"gene_10840",110.218830275624,1.49714289812629e-73,0.254382235535536,TRUE
"gene_4415",17.7413673764288,8.33553777393294e-14,0.254174228779403,TRUE
"gene_18297",48.7648829141556,3.42136568815508e-36,0.254139261288121,TRUE
"gene_3291",95.6121172283141,2.19228717870777e-65,0.254037301157716,TRUE
"gene_11215",65.3021708336354,4.5033004006323e-47,0.254030674149467,TRUE
"gene_7693",11.9700217568952,2.36693860315997e-09,0.254010019574073,TRUE
"gene_8352",62.0061214448466,5.89474017033102e-45,0.253969708616198,TRUE
"gene_16959",7.44279956527757,7.80508157579797e-06,0.253958974102567,TRUE
"gene_19893",208.545986639854,3.32664744027686e-120,0.253956461746008,TRUE
"gene_18675",92.6130030261305,1.16714487051414e-63,0.253944673922158,TRUE
"gene_19112",28.7850284626517,4.37551560483395e-22,0.253882033590082,TRUE
"gene_19236",1235.03146972344,0,0.253831707478939,TRUE
"gene_12888",223.793382056094,2.07767515689416e-126,0.253799696445392,TRUE
"gene_15870",45.2146416075275,9.13283006929526e-34,0.253791843146543,TRUE
"gene_3405",52.6670982324756,8.03922412756363e-39,0.253698534651364,TRUE
"gene_15224",56.397833083943,2.68850239782033e-41,0.253658967829013,TRUE
"gene_1954",42.51720018875,6.69139389378151e-32,0.253644563702445,TRUE
"gene_9834",44.7506290210487,1.9068210321954e-33,0.253607433079177,TRUE
"gene_560",21.9708827098487,5.13368121264939e-17,0.253517933576213,TRUE
"gene_20492",11.5352024472812,5.14963760952748e-09,0.253498951667041,TRUE
"gene_15096",41.1289351793991,6.25851298225918e-31,0.253449327211983,TRUE
"gene_810",66.8203959774834,4.866450298208e-48,0.253364878403641,TRUE
"gene_3606",85.2015974943488,2.57544420127349e-59,0.253247566942074,TRUE
"gene_2810",37.9894780731781,1.01299314896405e-28,0.253224703132444,TRUE
"gene_14419",17.2089463967843,2.13467962412575e-13,0.253201728667382,TRUE
"gene_5465",104.379991547192,2.45114754147162e-70,0.253185814709667,TRUE
"gene_1599",61.6849905147473,9.49765758760753e-45,0.253123822109181,TRUE
"gene_17757",8.66135018791145,8.82496710524876e-07,0.253054908034606,TRUE
"gene_12275",52.5973678526345,8.93755402378312e-39,0.252991373794122,TRUE
"gene_10536",139.699587222329,6.24101788918273e-89,0.252978447136314,TRUE
"gene_2512",5.23607241662283,0.00039008701781238,0.252801081389432,TRUE
"gene_11342",13.1330401648141,2.96882277423615e-10,0.252697357925643,TRUE
"gene_5620",263.089087381555,1.82763726759687e-141,0.252637644939517,TRUE
"gene_5701",72.1774818971522,2.11245064251848e-51,0.252601189339278,TRUE
"gene_2235",9.06003050468005,4.33110286926075e-07,0.252545953378891,TRUE
"gene_8865",200.895884612167,5.26672113938814e-117,0.252428801358921,TRUE
"gene_11282",69.7496266835671,6.9320235618467e-50,0.252154419958878,TRUE
"gene_2081",60.3608582673342,6.86746147620485e-44,0.252101547081804,TRUE
"gene_13696",69.4690837500706,1.04048537682151e-49,0.252077659921756,TRUE
"gene_18469",46.3927774175814,1.41929263898278e-34,0.252038647308726,TRUE
"gene_2281",7.74520624870476,4.547738119461e-06,0.252035255733661,TRUE
"gene_12201",49.5012950100843,1.08587309672002e-36,0.251903646167079,TRUE
"gene_15178",69.6887875342963,7.56968227220883e-50,0.251792672354847,TRUE
"gene_4787",14.0243602842777,6.06742656287198e-11,0.251789494656088,TRUE
"gene_16073",30.9629209667104,1.11572535217235e-23,0.251782759047183,TRUE
"gene_1977",106.495655612541,1.64419644971505e-71,0.251732379915492,TRUE
"gene_812",45.2130775560914,9.15144918635691e-34,0.251705783203383,TRUE
"gene_14543",101.988042665467,5.29435559148868e-69,0.251670151680317,TRUE
"gene_2095",59.1641057761974,4.11730830941893e-43,0.251663514079285,TRUE
"gene_20139",62.3628309493898,3.46849050827717e-45,0.251653711650729,TRUE
"gene_3990",7.07264068354391,1.50928023195585e-05,0.251641097058683,TRUE
"gene_13474",272.848122869057,5.24755136819317e-145,0.251508482201596,TRUE
"gene_16274",20.7108941235343,4.58688013156592e-16,0.251507044028814,TRUE
"gene_11160",32.7637544124478,5.50494350495661e-25,0.251392885970829,TRUE
"gene_19734",113.709080975611,1.9167810920969e-75,0.251377352152561,TRUE
"gene_18504",11.1242849069837,1.07457068510364e-08,0.251346738517946,TRUE
"gene_1856",20.9485346586195,3.03170008002406e-16,0.251285604072158,TRUE
"gene_11887",57.2773129838947,7.06074770150144e-42,0.251073754699789,TRUE
"gene_1233",20.8943552226916,3.33172266996918e-16,0.250994195946855,TRUE
"gene_1386",48.2441574846423,7.72478782447197e-36,0.250936593494081,TRUE
"gene_20002",97.4792396678821,1.86996559159393e-66,0.250928708941279,TRUE
"gene_5488",6.33772225477309,5.57284590192081e-05,0.250885880809474,TRUE
"gene_13889",215.036714733447,7.09983536695145e-123,0.250884223463729,TRUE
"gene_4668",29.0193372335722,2.94346030056803e-22,0.250872716598631,TRUE
"gene_2493",27.5499655559715,3.54504623584297e-21,0.250860176402535,TRUE
"gene_6589",18.1508968316132,4.05804548809126e-14,0.250790107754536,TRUE
"gene_17724",49.0190912213838,2.3042830153185e-36,0.250778923008645,TRUE
"gene_17095",30.0746300433037,4.96911554167068e-23,0.250706234515035,TRUE
"gene_11318",55.7863729992131,6.81820219314504e-41,0.250687194273723,TRUE
"gene_17544",7.12830870212055,1.36711490203368e-05,0.250632320697939,TRUE
"gene_5457",34.3370539444955,4.04691530582087e-26,0.250568858193719,TRUE
"gene_15346",109.677131157963,2.96132499949739e-73,0.250524286428137,TRUE
"gene_18098",19.6496064305031,2.9278369492741e-15,0.250505456949135,TRUE
"gene_4387",18.9950976390824,9.21125088744714e-15,0.250472284103078,TRUE
"gene_19276",19.8842461475704,1.9394623757431e-15,0.250409491927252,TRUE
"gene_5939",240.588963961588,5.36247740652619e-133,0.250362803304609,TRUE
"gene_18606",14.0225915806042,6.08610504174337e-11,0.25031790420273,TRUE
"gene_4759",33.6605314318013,1.23803794131751e-25,0.250283142505269,TRUE
"gene_13261",40.5890521373837,1.49335132352746e-30,0.250274302574956,TRUE
"gene_359",61.7580000149596,8.52805665310967e-45,0.250240188658498,TRUE
"gene_17173",262.363234640867,3.36862975709025e-141,0.250161410713577,TRUE
"gene_17424",77.4156066277971,1.24673518711948e-54,0.250077123238369,TRUE
"gene_11193",55.6538136740735,8.33434990317885e-41,0.250064702312404,TRUE
"gene_18189",22.0787864555893,4.25633980850828e-17,0.250009392748444,TRUE
"gene_2102",13.5144230685806,1.5045315147038e-10,0.249980106531813,TRUE
"gene_5762",202.156371374416,1.55317414557887e-117,0.249950899445004,TRUE
"gene_16189",37.4138907612889,2.59443523461395e-28,0.249925655736474,TRUE
"gene_17961",31.0816252773421,9.14183474141631e-24,0.249879931510396,TRUE
"gene_19079",12.2053985596625,1.55408275049871e-09,0.249841549529045,TRUE
"gene_14786",33.1115614001231,3.08631643076139e-25,0.249818825224192,TRUE
"gene_10828",61.0065768411901,2.60840354812967e-44,0.249773134502173,TRUE
"gene_14273",73.3913586747599,3.72188738984624e-52,0.249731801363875,TRUE
"gene_19047",171.673118748933,3.51792310065029e-104,0.249660331030841,TRUE
"gene_16522",63.1092115876111,1.14680236253477e-45,0.249613896698349,TRUE
"gene_7848",110.994206050112,5.6700811855026e-74,0.249599176574989,TRUE
"gene_19414",44.4510352090018,3.06280857417413e-33,0.249547864474957,TRUE
"gene_19831",33.7814473939021,1.01499083603525e-25,0.249448818912494,TRUE
"gene_7001",14.0515948244742,5.77990297667972e-11,0.24934012014433,TRUE
"gene_4451",15.9789678994144,1.8830415274675e-12,0.249326506243561,TRUE
"gene_1041",26.6766473213794,1.56399589552484e-20,0.249297437885929,TRUE
"gene_6702",22.5151326155562,1.99428590761053e-17,0.249251638943848,TRUE
"gene_12298",19.4008820016509,4.5260464593112e-15,0.249232351949862,TRUE
"gene_830",127.616411715506,8.60226246408733e-83,0.249200962618433,TRUE
"gene_19536",195.585500615767,9.44813201048369e-115,0.249184887497441,TRUE
"gene_4172",167.668749044389,2.40572353088242e-102,0.248879503296857,TRUE
"gene_5298",107.551164471709,4.3043734047263e-72,0.248767957541884,TRUE
"gene_19275",10.8450286936544,1.77342114880491e-08,0.248742612348917,TRUE
"gene_14498",89.0248766135967,1.43248332572356e-61,0.248701823266812,TRUE
"gene_5422",311.578272144344,2.2054060289201e-158,0.248699724792442,TRUE
"gene_20100",19.7547799384168,2.43262615724981e-15,0.248680913576544,TRUE
"gene_17253",141.172200422788,1.15914968383938e-89,0.248660442191842,TRUE
"gene_17924",21.4387946435237,1.29442350192046e-16,0.24862423250327,TRUE
"gene_17104",84.2366003885979,9.65962808150774e-59,0.248596878192992,TRUE
"gene_14560",21.7913872806659,7.01312009344208e-17,0.248561039412025,TRUE
"gene_10471",50.105262171686,4.24185568651767e-37,0.248550924033366,TRUE
"gene_1184",366.595792472908,9.25901455952033e-176,0.248543358199563,TRUE
"gene_5300",133.284175126326,1.06403633633101e-85,0.24848424046793,TRUE
"gene_2313",50.0579818995655,4.56009614938949e-37,0.248482177241343,TRUE
"gene_433",38.2225902250549,6.93327943065322e-29,0.24838210454251,TRUE
"gene_7643",35.5195870965889,5.76935297321023e-27,0.248348920860471,TRUE
"gene_19102",113.539666303145,2.36884056038743e-75,0.248339063639607,TRUE
"gene_57",38.5995625397368,3.75578905185228e-29,0.248287264319174,TRUE
"gene_4931",77.0075933312734,2.21084199817032e-54,0.248268181073465,TRUE
"gene_9443",4.4837147190944,0.00145454867145991,0.248268142147301,TRUE
"gene_11836",25.3533708125184,1.50112222316393e-19,0.248129298991878,TRUE
"gene_15108",17.274596699283,1.90185384780241e-13,0.24810973349542,TRUE
"gene_1000",180.093191909231,5.64881057115426e-108,0.248061754626576,TRUE
"gene_4020",136.047950546144,4.23359380444713e-87,0.248051643888927,TRUE
"gene_15640",34.6423160914129,2.44796138366274e-26,0.24805024480059,TRUE
"gene_14267",9.06598585482767,4.28553683485258e-07,0.24803378423732,TRUE
"gene_20092",58.516581845523,1.09080174084263e-42,0.248018436728318,TRUE
"gene_1534",39.7299700644496,5.99032596044504e-30,0.247934959928184,TRUE
"gene_7608",22.821744392429,1.17316156266573e-17,0.247928161910069,TRUE
"gene_15887",96.2065926457126,9.99096069416307e-66,0.247843973003785,TRUE
"gene_11523",24.0127627058479,1.50182080436615e-18,0.247818775839777,TRUE
"gene_5735",28.0531815533089,1.51026821186862e-21,0.247728258497932,TRUE
"gene_9259",8.6720897599138,8.65868059340741e-07,0.247675436477676,TRUE
"gene_10772",20.4880368279082,6.76042815182826e-16,0.247607912398189,TRUE
"gene_1926",27.374583940094,4.77511987980876e-21,0.247570044736469,TRUE
"gene_18507",70.6133711921838,1.9996412329705e-50,0.24754795103139,TRUE
"gene_19522",53.1403352501803,3.885958386294e-39,0.247533040213867,TRUE
"gene_18320",119.344219610572,1.84548361103862e-78,0.247527650580783,TRUE
"gene_1161",23.8862309153868,1.86830987156364e-18,0.247526491774218,TRUE
"gene_791",42.7590946724459,4.54410467868045e-32,0.247354330313279,TRUE
"gene_3713",22.1771193296282,3.58496667838256e-17,0.247348510770966,TRUE
"gene_13871",74.8802975323745,4.47605578676054e-53,0.247330054609373,TRUE
"gene_2257",50.8696038316228,1.29057955015057e-37,0.24731948106152,TRUE
"gene_19399",36.734590619779,7.85299469043372e-28,0.247309631015043,TRUE
"gene_14726",68.3913657689593,4.9566401113608e-49,0.247239314587547,TRUE
"gene_1434",116.954781201602,3.45085043388445e-77,0.247158863192613,TRUE
"gene_15854",25.7146831149596,8.0922210946755e-20,0.247148852815164,TRUE
"gene_18583",51.4013310014205,5.65989135230755e-38,0.247115697845614,TRUE
"gene_19933",37.916809800982,1.14030674397932e-28,0.247091173020824,TRUE
"gene_2849",177.189438437411,1.13323402804632e-106,0.247010288632668,TRUE
"gene_19682",14.8964079755641,1.28853483386245e-11,0.246948061090297,TRUE
"gene_3672",13.8157312431289,8.80296654627162e-11,0.246930768464448,TRUE
"gene_6364",176.21686887244,3.12300433105064e-106,0.246836049423457,TRUE
"gene_5478",20.1108531975223,1.30508110065794e-15,0.246832812094968,TRUE
"gene_1293",85.249240815098,2.41491174475973e-59,0.24671839374435,TRUE
"gene_8973",20.8534205492175,3.57766865868157e-16,0.246657824220361,TRUE
"gene_13896",31.008717520885,1.03276002204043e-23,0.246642592491345,TRUE
"gene_4218",44.4905197983338,2.87795054205893e-33,0.246604390397408,TRUE
"gene_8063",121.751697775808,9.84718135911379e-80,0.246603282555031,TRUE
"gene_3774",23.0817539039786,7.47708311987199e-18,0.246548305833648,TRUE
"gene_10966",70.8326918266398,1.45547429481405e-50,0.246523244617708,TRUE
"gene_13972",24.7309343840022,4.3676253711878e-19,0.246463059110741,TRUE
"gene_11213",43.9254924280772,7.07261513013058e-33,0.246437355970072,TRUE
"gene_5674",52.2511537206321,1.52260590900753e-38,0.246414152062429,TRUE
"gene_15688",396.025384435569,2.21737583029039e-184,0.246409166732974,TRUE
"gene_10076",11.326282716963,7.47895550237791e-09,0.246206296191695,TRUE
"gene_16976",68.0875652317156,7.70944375055709e-49,0.246194227515243,TRUE
"gene_17965",34.5345031060167,2.92541657889503e-26,0.24611326903286,TRUE
"gene_14775",4.88643246359463,0.000720333381661086,0.246046329804649,TRUE
"gene_13873",78.2389742570351,3.92521709874236e-55,0.245929289847273,TRUE
"gene_20351",26.3126243779227,2.91038666314859e-20,0.245894645146731,TRUE
"gene_5782",66.5629145388972,7.09452340924487e-48,0.245795044362599,TRUE
"gene_15036",104.276605482855,2.79592336918538e-70,0.245657111071694,TRUE
"gene_11901",9.29589041687371,2.83839042657223e-07,0.24559444791635,TRUE
"gene_1951",35.5758898530861,5.25548665918429e-27,0.245447592228653,TRUE
"gene_15992",166.234797188707,1.10463231062798e-101,0.245434422323882,TRUE
"gene_11877",110.284915123703,1.37672600597118e-73,0.245384754761223,TRUE
"gene_8533",47.5426744924725,2.32081874035847e-35,0.245361015396299,TRUE
"gene_15573",73.981520237364,1.6078281025227e-52,0.245324304221175,TRUE
"gene_7247",53.0488725188934,4.46948234082936e-39,0.245122343752,TRUE
"gene_11549",43.2382622763231,2.11134297154953e-32,0.24511948726431,TRUE
"gene_10040",22.9107510313101,1.00502374075889e-17,0.245106004194491,TRUE
"gene_13952",65.4005953770527,3.89282502405816e-47,0.244999635417608,TRUE
"gene_6949",28.3008061122135,9.92212620722833e-22,0.244975067501987,TRUE
"gene_8286",167.249143284737,3.7661487917166e-102,0.244849131321772,TRUE
"gene_15694",34.6665879528551,2.35271383696614e-26,0.244743486085636,TRUE
"gene_15837",88.1640668742424,4.60231389291132e-61,0.244686144831906,TRUE
"gene_12217",87.4762434527179,1.17066837013903e-60,0.244481561434703,TRUE
"gene_8604",16.8387890291737,4.10473164233256e-13,0.244351663991345,TRUE
"gene_2575",458.555148803983,2.35335947757635e-201,0.244313455757018,TRUE
"gene_14856",34.1602639868902,5.41683499736623e-26,0.24430129842937,TRUE
"gene_10807",59.2043858121916,3.87723411502525e-43,0.244247626170747,TRUE
"gene_4459",12.7543224946181,5.83462678434151e-10,0.244242844381242,TRUE
"gene_10611",64.2606385269877,2.08706521132502e-46,0.24421025918694,TRUE
"gene_11862",25.5786294099225,1.02022215393998e-19,0.244181284489733,TRUE
"gene_9598",80.1795880023097,2.61406111451422e-56,0.24417920541933,TRUE
"gene_10776",35.9584303469306,2.79825212311694e-27,0.244132931299085,TRUE
"gene_11984",18.4772781690138,2.29053655409673e-14,0.244088490774493,TRUE
"gene_11181",5.94389437689252,0.000112010873067473,0.2440734426932,TRUE
"gene_18104",122.318711720055,4.93569278755296e-80,0.244064003745545,TRUE
"gene_2495",74.2105460540798,1.1610234385076e-52,0.24405079563164,TRUE
"gene_19089",93.3526274129737,4.3786518679759e-64,0.244006709815416,TRUE
"gene_6441",114.200866662356,1.04252583914826e-75,0.243991732247743,TRUE
"gene_8413",344.048969458446,7.38172692991218e-169,0.243899287249065,TRUE
"gene_18795",94.4081379192932,1.07676036498512e-64,0.243779653235876,TRUE
